time,open,high,low,close,volume,spread,real_volume
2013-01-22 00:00:00+00:00,1.33149,1.33711,1.32667,1.33213,55080,4,0
2013-01-23 00:00:00+00:00,1.3321,1.33538,1.32642,1.33094,47766,4,0
2013-01-24 00:00:00+00:00,1.33095,1.33922,1.32859,1.3378999999999999,55147,4,0
2013-01-25 00:00:00+00:00,1.3378999999999999,1.34785,1.335,1.34629,57450,4,0
2013-01-28 00:00:00+00:00,1.34598,1.34765,1.34244,1.34447,50182,4,0
2013-01-29 00:00:00+00:00,1.34446,1.3496299999999999,1.3414,1.34867,53730,4,0
2013-01-30 00:00:00+00:00,1.34866,1.35857,1.34816,1.35677,57285,4,0
2013-01-31 00:00:00+00:00,1.35676,1.35931,1.35409,1.35869,53999,4,0
2013-02-01 00:00:00+00:00,1.35864,1.37106,1.35828,1.36391,63059,5,0
2013-02-04 00:00:00+00:00,1.3648799999999999,1.36532,1.34985,1.35026,57532,4,0
2013-02-05 00:00:00+00:00,1.3502399999999999,1.35969,1.34578,1.35816,64106,3,0
2013-02-06 00:00:00+00:00,1.35815,1.35953,1.34939,1.35175,58827,2,0
2013-02-07 00:00:00+00:00,1.35174,1.35765,1.33705,1.3394300000000001,63280,4,0
2013-02-08 00:00:00+00:00,1.33945,1.3428200000000001,1.33532,1.3361399999999999,56801,4,0
2013-02-11 00:00:00+00:00,1.33682,1.34265,1.33562,1.34016,50788,4,0
2013-02-12 00:00:00+00:00,1.34015,1.34751,1.3364,1.34518,55790,3,0
2013-02-13 00:00:00+00:00,1.34519,1.35193,1.3426,1.34484,52950,1,0
2013-02-14 00:00:00+00:00,1.34483,1.34546,1.33147,1.3357299999999999,57620,4,0
2013-02-15 00:00:00+00:00,1.33572,1.33929,1.3306200000000001,1.33585,44266,3,0
2013-02-18 00:00:00+00:00,1.33484,1.33782,1.33215,1.33515,30013,2,0
2013-02-19 00:00:00+00:00,1.33518,1.33954,1.33294,1.33847,34759,3,0
2013-02-20 00:00:00+00:00,1.33846,1.3431600000000001,1.32709,1.32874,40208,3,0
2013-02-21 00:00:00+00:00,1.3287200000000001,1.32888,1.31612,1.31916,41856,3,0
2013-02-22 00:00:00+00:00,1.31915,1.32443,1.31451,1.31907,36020,2,0
2013-02-25 00:00:00+00:00,1.31904,1.33183,1.30487,1.3057400000000001,51066,3,0
2013-02-26 00:00:00+00:00,1.30575,1.31209,1.3018,1.30645,54147,3,0
2013-02-27 00:00:00+00:00,1.30646,1.3146499999999999,1.30415,1.31352,47288,3,0
2013-02-28 00:00:00+00:00,1.31352,1.31605,1.30527,1.3066499999999999,40009,2,0
2013-03-01 00:00:00+00:00,1.30664,1.31006,1.29664,1.3018,40350,3,0
2013-03-04 00:00:00+00:00,1.30136,1.30304,1.29822,1.30241,15805,3,0
2013-03-05 00:00:00+00:00,1.30252,1.30742,1.30122,1.30439,14700,3,0
2013-03-06 00:00:00+00:00,1.30438,1.30698,1.29646,1.29765,24486,1,0
2013-03-07 00:00:00+00:00,1.29769,1.31181,1.29731,1.31042,47153,1,0
2013-03-08 00:00:00+00:00,1.31043,1.31341,1.2955,1.30042,36352,1,0
2013-03-11 00:00:00+00:00,1.29892,1.30535,1.29793,1.30344,36137,1,0
2013-03-12 00:00:00+00:00,1.30341,1.30742,1.29909,1.30277,47365,1,0
2013-03-13 00:00:00+00:00,1.30277,1.30646,1.2922799999999999,1.29568,47362,1,0
2013-03-14 00:00:00+00:00,1.29568,1.30311,1.2911000000000001,1.30124,53321,1,0
2013-03-15 00:00:00+00:00,1.30124,1.3106900000000001,1.30023,1.30754,49765,1,0
2013-03-18 00:00:00+00:00,1.29071,1.29954,1.28817,1.29425,59157,1,0
2013-03-19 00:00:00+00:00,1.29423,1.29694,1.28438,1.28578,60018,1,0
2013-03-20 00:00:00+00:00,1.28578,1.29776,1.28566,1.2933,52707,1,0
2013-03-21 00:00:00+00:00,1.29331,1.29551,1.28799,1.2898,54341,1,0
2013-03-22 00:00:00+00:00,1.2898100000000001,1.30095,1.2888,1.29867,46525,1,0
2013-03-25 00:00:00+00:00,1.29724,1.3047900000000001,1.28296,1.28593,56987,1,0
2013-03-26 00:00:00+00:00,1.28596,1.28895,1.28286,1.28633,48150,1,0
2013-03-27 00:00:00+00:00,1.28632,1.28668,1.27509,1.27785,47403,1,0
2013-03-28 00:00:00+00:00,1.27786,1.28443,1.2755,1.28144,44316,1,0
2013-03-29 00:00:00+00:00,1.28144,1.28368,1.2793,1.28148,20433,1,0
2013-04-01 00:00:00+00:00,1.28112,1.28677,1.2771,1.2843499999999999,27167,1,0
2013-04-02 00:00:00+00:00,1.28431,1.28775,1.28086,1.28223,41697,1,0
2013-04-03 00:00:00+00:00,1.28221,1.28639,1.27898,1.28427,39340,1,0
2013-04-04 00:00:00+00:00,1.28427,1.29487,1.27454,1.2933,51336,1,0
2013-04-05 00:00:00+00:00,1.2933,1.30397,1.29005,1.29915,48511,1,0
2013-04-08 00:00:00+00:00,1.2993700000000001,1.30376,1.29683,1.3018399999999999,42375,1,0
2013-04-09 00:00:00+00:00,1.3018399999999999,1.31029,1.30045,1.30812,46645,1,0
2013-04-10 00:00:00+00:00,1.30811,1.3121399999999999,1.30521,1.30667,41753,4,0
2013-04-11 00:00:00+00:00,1.30668,1.3138,1.30431,1.3106499999999999,45086,1,0
2013-04-12 00:00:00+00:00,1.3106499999999999,1.31262,1.30366,1.31082,45206,1,0
2013-04-15 00:00:00+00:00,1.31025,1.31094,1.3021,1.30466,55627,1,0
2013-04-16 00:00:00+00:00,1.30466,1.32015,1.30275,1.3179,59273,1,0
2013-04-17 00:00:00+00:00,1.3179,1.31995,1.30011,1.30355,57946,1,0
2013-04-18 00:00:00+00:00,1.30355,1.30961,1.3020800000000001,1.30483,55587,1,0
2013-04-19 00:00:00+00:00,1.30485,1.3128199999999999,1.3047,1.3051,45677,1,0
2013-04-22 00:00:00+00:00,1.30691,1.3084,1.3014999999999999,1.30615,40961,1,0
2013-04-23 00:00:00+00:00,1.30615,1.30831,1.2973,1.30006,49025,2,0
2013-04-24 00:00:00+00:00,1.3001,1.3034,1.29547,1.30111,44259,2,0
2013-04-25 00:00:00+00:00,1.30111,1.30933,1.29887,1.30088,44918,1,0
2013-04-26 00:00:00+00:00,1.3009,1.30475,1.29905,1.30267,49241,1,0
2013-04-29 00:00:00+00:00,1.30585,1.31163,1.30318,1.30929,39215,1,0
2013-04-30 00:00:00+00:00,1.30929,1.3185799999999999,1.3054000000000001,1.31664,42841,1,0
2013-05-01 00:00:00+00:00,1.31667,1.32427,1.31605,1.31836,38963,1,0
2013-05-02 00:00:00+00:00,1.31842,1.32176,1.30376,1.30618,47452,1,0
2013-05-03 00:00:00+00:00,1.3062,1.31582,1.30323,1.31131,41727,1,0
2013-05-06 00:00:00+00:00,1.3117,1.31406,1.30534,1.30727,29352,1,0
2013-05-07 00:00:00+00:00,1.30728,1.31315,1.30677,1.3078699999999999,35949,1,0
2013-05-08 00:00:00+00:00,1.3078699999999999,1.31944,1.30715,1.316,39917,1,0
2013-05-09 00:00:00+00:00,1.31592,1.31769,1.30098,1.30441,42819,1,0
2013-05-10 00:00:00+00:00,1.30446,1.30506,1.2934999999999999,1.29853,52419,1,0
2013-05-13 00:00:00+00:00,1.29756,1.29982,1.2941500000000001,1.2982,42328,1,0
2013-05-14 00:00:00+00:00,1.29817,1.30293,1.29129,1.2931300000000001,48751,1,0
2013-05-15 00:00:00+00:00,1.2931300000000001,1.29424,1.2843,1.28802,47559,1,0
2013-05-16 00:00:00+00:00,1.28808,1.29297,1.28463,1.28829,45602,1,0
2013-05-17 00:00:00+00:00,1.2883499999999999,1.28897,1.27962,1.28363,42052,1,0
2013-05-20 00:00:00+00:00,1.28446,1.29006,1.28192,1.28839,37774,1,0
2013-05-21 00:00:00+00:00,1.2884,1.29333,1.28413,1.29061,44374,1,0
2013-05-22 00:00:00+00:00,1.29055,1.2998,1.28335,1.28529,58662,1,0
2013-05-23 00:00:00+00:00,1.2852700000000001,1.2956400000000001,1.28214,1.29321,71861,1,0
2013-05-24 00:00:00+00:00,1.29322,1.2993299999999999,1.29043,1.29278,60141,1,0
2013-05-27 00:00:00+00:00,1.29363,1.29485,1.29152,1.29335,28779,1,0
2013-05-28 00:00:00+00:00,1.29332,1.29496,1.2849300000000001,1.28522,57184,1,0
2013-05-29 00:00:00+00:00,1.28522,1.29775,1.28378,1.29401,64374,1,0
2013-05-30 00:00:00+00:00,1.29398,1.30614,1.29334,1.3044,64449,1,0
2013-05-31 00:00:00+00:00,1.30458,1.30593,1.2944200000000001,1.29956,63023,1,0
2013-06-03 00:00:00+00:00,1.29922,1.31074,1.29555,1.307,57303,1,0
2013-06-04 00:00:00+00:00,1.3069899999999999,1.31012,1.30426,1.30823,56611,1,0
2013-06-05 00:00:00+00:00,1.3082099999999999,1.3115700000000001,1.30532,1.30923,62140,1,0
2013-06-06 00:00:00+00:00,1.30923,1.33045,1.30749,1.32453,65838,3,0
2013-06-07 00:00:00+00:00,1.32452,1.32844,1.31915,1.32168,70848,3,0
2013-06-10 00:00:00+00:00,1.31917,1.32687,1.31772,1.32566,55336,3,0
2013-06-11 00:00:00+00:00,1.3256700000000001,1.33171,1.32322,1.33137,67927,3,0
2013-06-12 00:00:00+00:00,1.33135,1.33589,1.32656,1.3336999999999999,60716,3,0
2013-06-13 00:00:00+00:00,1.33369,1.33898,1.32786,1.33756,65269,3,0
2013-06-14 00:00:00+00:00,1.33734,1.33734,1.32947,1.33445,56672,1,0
2013-06-17 00:00:00+00:00,1.33487,1.33803,1.3318400000000001,1.3362,45015,1,0
2013-06-18 00:00:00+00:00,1.33623,1.3415599999999999,1.33258,1.3394,54620,1,0
2013-06-19 00:00:00+00:00,1.33941,1.34158,1.32621,1.32959,53778,1,0
2013-06-20 00:00:00+00:00,1.32959,1.33015,1.31612,1.3227,80023,1,0
2013-06-21 00:00:00+00:00,1.32268,1.32541,1.30988,1.31209,65213,1,0
2013-06-24 00:00:00+00:00,1.31042,1.3143799999999999,1.30592,1.31232,66324,1,0
2013-06-25 00:00:00+00:00,1.31232,1.31508,1.30651,1.3082099999999999,62448,1,0
2013-06-26 00:00:00+00:00,1.30822,1.3087,1.29848,1.30067,62392,1,0
2013-06-27 00:00:00+00:00,1.3011599999999999,1.30545,1.29999,1.30377,48582,5,0
2013-06-28 00:00:00+00:00,1.30378,1.31022,1.29911,1.30078,50885,5,0
2013-07-01 00:00:00+00:00,1.30144,1.307,1.3005200000000001,1.30614,46839,1,0
2013-07-02 00:00:00+00:00,1.30614,1.3078,1.29636,1.29816,53009,1,0
2013-07-03 00:00:00+00:00,1.2981500000000001,1.30314,1.2923,1.30084,56369,1,0
2013-07-04 00:00:00+00:00,1.30084,1.30232,1.28831,1.2912,49935,1,0
2013-07-05 00:00:00+00:00,1.29114,1.2916699999999999,1.28061,1.28291,55458,1,0
2013-07-08 00:00:00+00:00,1.28204,1.28819,1.28117,1.2867899999999999,46248,1,0
2013-07-09 00:00:00+00:00,1.2868,1.2898100000000001,1.27553,1.27863,55562,1,0
2013-07-10 00:00:00+00:00,1.27862,1.30239,1.27647,1.3023500000000001,64954,1,0
2013-07-11 00:00:00+00:00,1.30236,1.32066,1.3006,1.30957,86326,1,0
2013-07-12 00:00:00+00:00,1.30958,1.3100100000000001,1.29992,1.30651,51799,1,0
2013-07-15 00:00:00+00:00,1.30664,1.30788,1.29934,1.3066,46584,1,0
2013-07-16 00:00:00+00:00,1.3066,1.31742,1.30524,1.3153299999999999,53612,1,0
2013-07-17 00:00:00+00:00,1.31541,1.31781,1.30831,1.31228,53103,1,0
2013-07-18 00:00:00+00:00,1.31228,1.3125499999999999,1.30668,1.31113,46144,1,0
2013-07-19 00:00:00+00:00,1.31115,1.31539,1.30891,1.3140800000000001,43742,1,0
2013-07-22 00:00:00+00:00,1.31366,1.32179,1.31358,1.31842,40714,1,0
2013-07-23 00:00:00+00:00,1.31839,1.32386,1.31634,1.32232,43294,1,0
2013-07-24 00:00:00+00:00,1.32233,1.3256000000000001,1.31772,1.31972,48714,1,0
2013-07-25 00:00:00+00:00,1.31969,1.32956,1.3165499999999999,1.32759,50029,1,0
2013-07-26 00:00:00+00:00,1.32758,1.32968,1.32526,1.32765,43962,1,0
2013-07-29 00:00:00+00:00,1.32792,1.32949,1.32393,1.3262,41825,1,0
2013-07-30 00:00:00+00:00,1.32622,1.33009,1.32346,1.32626,42652,1,0
2013-07-31 00:00:00+00:00,1.32625,1.33446,1.3214000000000001,1.3296299999999999,55008,1,0
2013-08-01 00:00:00+00:00,1.33022,1.33108,1.31943,1.32096,48557,1,0
2013-08-02 00:00:00+00:00,1.32097,1.32937,1.31877,1.32798,46485,1,0
2013-08-05 00:00:00+00:00,1.32813,1.33003,1.32327,1.32611,40112,1,0
2013-08-06 00:00:00+00:00,1.32612,1.33229,1.3246,1.33073,41828,1,0
2013-08-07 00:00:00+00:00,1.3308,1.33452,1.3265500000000001,1.33365,48724,1,0
2013-08-08 00:00:00+00:00,1.33365,1.34002,1.33282,1.33814,44968,1,0
2013-08-09 00:00:00+00:00,1.33809,1.33903,1.3332600000000001,1.3338700000000001,35344,1,0
2013-08-12 00:00:00+00:00,1.33366,1.33439,1.32772,1.3299,36997,1,0
2013-08-13 00:00:00+00:00,1.32991,1.33171,1.32335,1.3260100000000001,46684,1,0
2013-08-14 00:00:00+00:00,1.32605,1.32795,1.32388,1.32577,41683,1,0
2013-08-15 00:00:00+00:00,1.32575,1.33623,1.32058,1.33504,44459,1,0
2013-08-16 00:00:00+00:00,1.33503,1.33798,1.33109,1.33279,41037,1,0
2013-08-19 00:00:00+00:00,1.33354,1.33744,1.33152,1.33357,40700,1,0
2013-08-20 00:00:00+00:00,1.33357,1.34518,1.33233,1.34176,48602,1,0
2013-08-21 00:00:00+00:00,1.34178,1.34267,1.33355,1.33579,49026,1,0
2013-08-22 00:00:00+00:00,1.3357700000000001,1.3373,1.3298,1.33559,46181,1,0
2013-08-23 00:00:00+00:00,1.33557,1.34097,1.33334,1.33788,40212,1,0
2013-08-26 00:00:00+00:00,1.33819,1.33942,1.33566,1.3370199999999999,27937,1,0
2013-08-27 00:00:00+00:00,1.33701,1.33986,1.33232,1.33905,42804,1,0
2013-08-28 00:00:00+00:00,1.33906,1.33976,1.3305,1.33404,43352,1,0
2013-08-29 00:00:00+00:00,1.33404,1.3343099999999999,1.32195,1.32374,45328,1,0
2013-08-30 00:00:00+00:00,1.32389,1.32546,1.3175,1.32195,40635,1,0
2013-09-02 00:00:00+00:00,1.32122,1.3227,1.31837,1.3195700000000001,30761,1,0
2013-09-03 00:00:00+00:00,1.31954,1.31969,1.31386,1.31661,36876,1,0
2013-09-04 00:00:00+00:00,1.31667,1.32178,1.31571,1.32028,34779,1,0
2013-09-05 00:00:00+00:00,1.32043,1.32226,1.31104,1.31177,37308,1,0
2013-09-06 00:00:00+00:00,1.3118,1.3189,1.31047,1.31766,32677,1,0
2013-09-09 00:00:00+00:00,1.31735,1.32806,1.31651,1.32531,32240,1,0
2013-09-10 00:00:00+00:00,1.32534,1.32757,1.323,1.3265500000000001,34424,1,0
2013-09-11 00:00:00+00:00,1.32654,1.33244,1.3243800000000001,1.33108,34891,1,0
2013-09-12 00:00:00+00:00,1.3311,1.3324099999999999,1.32577,1.32998,34490,1,0
2013-09-13 00:00:00+00:00,1.3300100000000001,1.3321100000000001,1.3254299999999999,1.32932,32643,1,0
2013-09-16 00:00:00+00:00,1.33627,1.33854,1.333,1.33349,33097,1,0
2013-09-17 00:00:00+00:00,1.3335,1.33693,1.33251,1.33578,29536,1,0
2013-09-18 00:00:00+00:00,1.33578,1.35415,1.3338,1.3508200000000001,37727,1,0
2013-09-19 00:00:00+00:00,1.35083,1.3568500000000001,1.35009,1.35291,44450,1,0
2013-09-20 00:00:00+00:00,1.35286,1.35486,1.3498,1.35217,33752,1,0
2013-09-23 00:00:00+00:00,1.35318,1.3544399999999999,1.34792,1.34927,33629,1,0
2013-09-24 00:00:00+00:00,1.3493,1.35186,1.34643,1.34702,33948,1,0
2013-09-25 00:00:00+00:00,1.3470900000000001,1.35372,1.34622,1.35219,31336,1,0
2013-09-26 00:00:00+00:00,1.35222,1.3526,1.34722,1.3486500000000001,30502,1,0
2013-09-27 00:00:00+00:00,1.3487,1.35642,1.34741,1.35216,30493,1,0
2013-09-30 00:00:00+00:00,1.34819,1.35556,1.34775,1.35215,33824,1,0
2013-10-01 00:00:00+00:00,1.35215,1.35876,1.35168,1.35241,37764,1,0
2013-10-02 00:00:00+00:00,1.35241,1.36068,1.3506,1.35811,37266,1,0
2013-10-03 00:00:00+00:00,1.35812,1.36455,1.35774,1.36215,38034,1,0
2013-10-04 00:00:00+00:00,1.36219,1.36315,1.35384,1.35565,34243,1,0
2013-10-07 00:00:00+00:00,1.35629,1.3590900000000001,1.35425,1.35766,31485,1,0
2013-10-08 00:00:00+00:00,1.35767,1.3607,1.3557299999999999,1.35727,31661,1,0
2013-10-09 00:00:00+00:00,1.3572899999999999,1.36044,1.34857,1.35232,39161,1,0
2013-10-10 00:00:00+00:00,1.35232,1.35463,1.34877,1.35253,33791,1,0
2013-10-11 00:00:00+00:00,1.35254,1.35813,1.35193,1.35372,31185,1,0
2013-10-14 00:00:00+00:00,1.35569,1.35974,1.35453,1.35591,25966,1,0
2013-10-15 00:00:00+00:00,1.35592,1.35708,1.34794,1.35256,37245,1,0
2013-10-16 00:00:00+00:00,1.35254,1.35673,1.34734,1.35334,38403,1,0
2013-10-17 00:00:00+00:00,1.35335,1.36816,1.35154,1.36723,41666,1,0
2013-10-18 00:00:00+00:00,1.36723,1.37036,1.36594,1.36853,32382,1,0
2013-10-21 00:00:00+00:00,1.36829,1.36884,1.36509,1.36768,25811,1,0
2013-10-22 00:00:00+00:00,1.36769,1.37916,1.36622,1.37781,29785,1,0
2013-10-23 00:00:00+00:00,1.3778000000000001,1.37927,1.37414,1.3775,34224,1,0
2013-10-24 00:00:00+00:00,1.37751,1.38249,1.37647,1.37989,34862,1,0
2013-10-25 00:00:00+00:00,1.37988,1.3832,1.3774199999999999,1.3801999999999999,33435,1,0
2013-10-28 00:00:00+00:00,1.3808,1.38171,1.37748,1.37829,27904,1,0
2013-10-29 00:00:00+00:00,1.37831,1.38129,1.37364,1.37465,37708,1,0
2013-10-30 00:00:00+00:00,1.37465,1.3784100000000001,1.36961,1.3721700000000001,35347,1,0
2013-10-31 00:00:00+00:00,1.37219,1.37384,1.3575,1.3588,41927,1,0
2013-11-01 00:00:00+00:00,1.3587799999999999,1.35892,1.34799,1.3485800000000001,37370,1,0
2013-11-04 00:00:00+00:00,1.3491,1.35244,1.34425,1.35121,29553,1,0
2013-11-05 00:00:00+00:00,1.35121,1.35221,1.34489,1.34717,33544,1,0
2013-11-06 00:00:00+00:00,1.34717,1.35472,1.3467500000000001,1.35149,30391,1,0
2013-11-07 00:00:00+00:00,1.35151,1.35286,1.32959,1.34131,43860,1,0
2013-11-08 00:00:00+00:00,1.34134,1.34376,1.33178,1.33644,38571,1,0
2013-11-11 00:00:00+00:00,1.33574,1.34158,1.33445,1.3406500000000001,27958,1,0
2013-11-12 00:00:00+00:00,1.3406500000000001,1.34558,1.33591,1.34345,40522,1,0
2013-11-13 00:00:00+00:00,1.34344,1.34972,1.339,1.34816,39936,1,0
2013-11-14 00:00:00+00:00,1.34816,1.3494,1.34182,1.34585,38618,1,0
2013-11-15 00:00:00+00:00,1.34582,1.35046,1.3431899999999999,1.34943,31271,1,0
2013-11-18 00:00:00+00:00,1.34917,1.3541699999999999,1.3474300000000001,1.35037,32819,1,0
2013-11-19 00:00:00+00:00,1.35034,1.35469,1.34876,1.35354,35702,1,0
2013-11-20 00:00:00+00:00,1.3535300000000001,1.3577,1.34152,1.3439,40871,1,0
2013-11-21 00:00:00+00:00,1.34387,1.34862,1.33992,1.34753,40801,1,0
2013-11-22 00:00:00+00:00,1.34753,1.35567,1.3462100000000001,1.35554,32070,1,0
2013-11-25 00:00:00+00:00,1.3553600000000001,1.3559999999999999,1.3490199999999999,1.3522,29685,1,0
2013-11-26 00:00:00+00:00,1.35217,1.35747,1.35193,1.35666,31837,1,0
2013-11-27 00:00:00+00:00,1.35673,1.36128,1.35576,1.35776,34649,1,0
2013-11-28 00:00:00+00:00,1.35776,1.36179,1.35635,1.36025,27976,1,0
2013-11-29 00:00:00+00:00,1.36022,1.3621400000000001,1.35798,1.35901,35294,1,0
2013-12-02 00:00:00+00:00,1.3587799999999999,1.36152,1.35259,1.35385,36341,1,0
2013-12-03 00:00:00+00:00,1.3538999999999999,1.36134,1.35241,1.35885,37894,1,0
2013-12-04 00:00:00+00:00,1.35889,1.36052,1.35282,1.35898,41884,1,0
2013-12-05 00:00:00+00:00,1.35896,1.36771,1.35431,1.36722,45297,1,0
2013-12-06 00:00:00+00:00,1.3672,1.37061,1.36195,1.37045,37051,1,0
2013-12-09 00:00:00+00:00,1.37101,1.37452,1.36943,1.37351,30204,1,0
2013-12-10 00:00:00+00:00,1.37354,1.37947,1.37341,1.37589,33946,1,0
2013-12-11 00:00:00+00:00,1.37592,1.38105,1.37412,1.3786100000000001,34578,1,0
2013-12-12 00:00:00+00:00,1.37862,1.3803,1.3737599999999999,1.37501,40054,1,0
2013-12-13 00:00:00+00:00,1.3749799999999999,1.37689,1.37093,1.3737599999999999,35094,1,0
2013-12-16 00:00:00+00:00,1.3737,1.37984,1.37361,1.37582,35672,1,0
2013-12-17 00:00:00+00:00,1.37583,1.3782,1.3723,1.37711,35429,1,0
2013-12-18 00:00:00+00:00,1.3771200000000001,1.38111,1.36727,1.3675,44318,1,0
2013-12-19 00:00:00+00:00,1.3675,1.36938,1.3649200000000001,1.3654899999999999,42186,1,0
2013-12-20 00:00:00+00:00,1.36548,1.3709,1.3625099999999999,1.367,39853,1,0
2013-12-23 00:00:00+00:00,1.36723,1.37164,1.36714,1.36957,28269,1,0
2013-12-24 00:00:00+00:00,1.3695300000000001,1.36987,1.36547,1.36794,20420,1,0
2013-12-26 00:00:00+00:00,1.3685399999999999,1.37018,1.3679700000000001,1.36889,15775,1,0
2013-12-27 00:00:00+00:00,1.3688500000000001,1.3893,1.36881,1.37462,40781,1,0
2013-12-30 00:00:00+00:00,1.37586,1.38189,1.3728500000000001,1.37937,32669,1,0
2013-12-31 00:00:00+00:00,1.37938,1.38123,1.37596,1.37876,24648,1,0
2014-01-01 00:00:00+00:00,1.3755,1.37648,1.37372,1.3758,2671,4,0
2014-01-02 00:00:00+00:00,1.37581,1.3774899999999999,1.36294,1.36643,58177,1,0
2014-01-03 00:00:00+00:00,1.36643,1.36716,1.35821,1.35874,38433,1,0
